document_id,property_id,document_type,document_name,file_format,file_size_mb,created_date,last_modified,document_status,access_level,key_terms_extracted,has_signatures,requires_renewal,expiry_date
DOC_003172,CBRE_00154,Tenant Correspondence,CBRE_00154_Tenant_Correspondence_1.docx,docx,4.42,2024-05-25,2024-12-30,Active,Internal,"general, property, management",False,False,
DOC_003173,CBRE_00154,Tenant Correspondence,CBRE_00154_Tenant_Correspondence_2.docx,docx,2.5,2020-10-20,2023-01-29,Active,Public,"general, property, management",False,False,
DOC_003174,CBRE_00154,Tenant Correspondence,CBRE_00154_Tenant_Correspondence_3.docx,docx,0.2,2024-07-19,2023-10-17,Active,Internal,"general, property, management",False,False,
DOC_003175,CBRE_00154,Tenant Correspondence,CBRE_00154_Tenant_Correspondence_4.docx,docx,0.53,2021-03-29,2024-11-18,Archived,Internal,"general, property, management",False,False,
DOC_003176,CBRE_00154,Tenant Correspondence,CBRE_00154_Tenant_Correspondence_5.docx,docx,2.84,2021-06-10,2024-02-09,Archived,Public,"general, property, management",False,False,
DOC_003177,CBRE_00154,Market Analysis,CBRE_00154_Market_Analysis_1.pptx,pptx,3.05,2023-10-02,2024-08-05,Active,Confidential,"general, property, management",False,False,
DOC_003178,CBRE_00154,Environmental Report,CBRE_00154_Environmental_Report_1.pdf,pdf,2.18,2023-03-05,2024-02-20,Active,Confidential,"general, property, management",False,False,
DOC_003179,CBRE_00155,Lease Agreement,CBRE_00155_Lease_Agreement_1.pdf,pdf,1.12,2021-09-02,2023-07-30,Draft,Internal,"rent, term, renewal, escalation, cam",True,True,2027-05-21
DOC_003180,CBRE_00155,Lease Agreement,CBRE_00155_Lease_Agreement_2.pdf,pdf,4.78,2024-09-23,2024-01-29,Active,Internal,"rent, term, renewal, escalation, cam",True,True,2027-03-29
DOC_003181,CBRE_00155,Property Inspection Report,CBRE_00155_Property_Inspection_Report_1.pdf,pdf,3.55,2023-07-31,2024-02-19,Active,Internal,"hvac, roof, structural, safety, code",False,False,
DOC_003182,CBRE_00155,Financial Statement,CBRE_00155_Financial_Statement_1.xlsx,xlsx,4.27,2023-09-23,2023-10-18,Active,Confidential,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003183,CBRE_00155,Energy Audit,CBRE_00155_Energy_Audit_1.pdf,pdf,2.51,2022-11-25,2024-07-23,Active,Internal,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_003184,CBRE_00155,Appraisal Report,CBRE_00155_Appraisal_Report_1.pdf,pdf,0.5,2020-04-28,2023-07-13,Active,Public,"value, comparables, market, highest best use, cap rate",False,False,
DOC_003185,CBRE_00155,Insurance Policy,CBRE_00155_Insurance_Policy_1.pdf,pdf,1.47,2023-07-06,2023-09-07,Archived,Confidential,"general, property, management",True,True,2027-09-23
DOC_003186,CBRE_00155,Maintenance Log,CBRE_00155_Maintenance_Log_1.csv,csv,4.04,2024-09-03,2024-12-21,Archived,Internal,"general, property, management",False,False,
DOC_003187,CBRE_00155,Tenant Correspondence,CBRE_00155_Tenant_Correspondence_1.docx,docx,3.94,2022-02-15,2023-01-06,Active,Internal,"general, property, management",False,False,
DOC_003188,CBRE_00155,Market Analysis,CBRE_00155_Market_Analysis_1.pptx,pptx,4.51,2023-03-11,2024-05-31,Draft,Internal,"general, property, management",False,False,
DOC_003189,CBRE_00155,Environmental Report,CBRE_00155_Environmental_Report_1.pdf,pdf,1.34,2022-05-25,2024-08-02,Active,Internal,"general, property, management",False,False,
DOC_003190,CBRE_00156,Lease Agreement,CBRE_00156_Lease_Agreement_1.pdf,pdf,1.98,2023-10-14,2024-05-10,Active,Public,"rent, term, renewal, escalation, cam",True,True,2027-03-17
DOC_003191,CBRE_00156,Property Inspection Report,CBRE_00156_Property_Inspection_Report_1.pdf,pdf,3.74,2020-07-04,2023-04-16,Active,Confidential,"hvac, roof, structural, safety, code",False,False,
DOC_003192,CBRE_00156,Property Inspection Report,CBRE_00156_Property_Inspection_Report_2.pdf,pdf,0.16,2023-11-20,2023-05-11,Active,Internal,"hvac, roof, structural, safety, code",False,False,
DOC_003193,CBRE_00156,Financial Statement,CBRE_00156_Financial_Statement_1.xlsx,xlsx,0.47,2023-10-18,2023-12-25,Active,Confidential,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003194,CBRE_00156,Energy Audit,CBRE_00156_Energy_Audit_1.pdf,pdf,3.19,2024-03-05,2023-01-10,Active,Public,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_003195,CBRE_00156,Appraisal Report,CBRE_00156_Appraisal_Report_1.pdf,pdf,3.3,2020-04-24,2023-12-03,Draft,Confidential,"value, comparables, market, highest best use, cap rate",False,False,
DOC_003196,CBRE_00156,Insurance Policy,CBRE_00156_Insurance_Policy_1.pdf,pdf,0.84,2022-02-25,2023-07-14,Active,Public,"general, property, management",True,True,2026-04-13
DOC_003197,CBRE_00156,Maintenance Log,CBRE_00156_Maintenance_Log_1.csv,csv,2.45,2024-09-26,2024-10-13,Active,Internal,"general, property, management",False,False,
DOC_003198,CBRE_00156,Maintenance Log,CBRE_00156_Maintenance_Log_2.csv,csv,4.13,2020-04-01,2023-11-16,Draft,Confidential,"general, property, management",False,False,
DOC_003199,CBRE_00156,Maintenance Log,CBRE_00156_Maintenance_Log_3.csv,csv,3.76,2022-09-06,2024-04-28,Active,Internal,"general, property, management",False,False,
DOC_003200,CBRE_00156,Maintenance Log,CBRE_00156_Maintenance_Log_4.csv,csv,3.29,2022-07-28,2023-12-11,Active,Internal,"general, property, management",False,False,
DOC_003201,CBRE_00156,Maintenance Log,CBRE_00156_Maintenance_Log_5.csv,csv,5.0,2023-12-29,2023-05-17,Active,Internal,"general, property, management",False,False,
DOC_003202,CBRE_00156,Maintenance Log,CBRE_00156_Maintenance_Log_6.csv,csv,1.46,2021-04-22,2024-07-26,Active,Confidential,"general, property, management",False,False,
DOC_003203,CBRE_00156,Maintenance Log,CBRE_00156_Maintenance_Log_7.csv,csv,0.74,2024-03-30,2023-10-21,Draft,Internal,"general, property, management",False,False,
DOC_003204,CBRE_00156,Maintenance Log,CBRE_00156_Maintenance_Log_8.csv,csv,0.2,2020-12-29,2024-05-26,Active,Internal,"general, property, management",False,False,
DOC_003205,CBRE_00156,Maintenance Log,CBRE_00156_Maintenance_Log_9.csv,csv,1.36,2024-08-13,2023-12-31,Archived,Confidential,"general, property, management",False,False,
DOC_003206,CBRE_00156,Maintenance Log,CBRE_00156_Maintenance_Log_10.csv,csv,3.51,2023-09-23,2024-05-17,Active,Confidential,"general, property, management",False,False,
DOC_003207,CBRE_00156,Maintenance Log,CBRE_00156_Maintenance_Log_11.csv,csv,3.92,2021-05-12,2023-08-28,Active,Confidential,"general, property, management",False,False,
DOC_003208,CBRE_00156,Maintenance Log,CBRE_00156_Maintenance_Log_12.csv,csv,1.72,2024-01-08,2023-05-13,Archived,Internal,"general, property, management",False,False,
DOC_003209,CBRE_00156,Tenant Correspondence,CBRE_00156_Tenant_Correspondence_1.docx,docx,3.45,2021-07-09,2023-09-12,Active,Public,"general, property, management",False,False,
DOC_003210,CBRE_00156,Tenant Correspondence,CBRE_00156_Tenant_Correspondence_2.docx,docx,0.47,2024-01-26,2024-03-01,Active,Internal,"general, property, management",False,False,
DOC_003211,CBRE_00156,Tenant Correspondence,CBRE_00156_Tenant_Correspondence_3.docx,docx,3.61,2024-04-15,2024-12-11,Draft,Confidential,"general, property, management",False,False,
DOC_003212,CBRE_00156,Tenant Correspondence,CBRE_00156_Tenant_Correspondence_4.docx,docx,2.09,2023-04-08,2024-04-11,Archived,Public,"general, property, management",False,False,
DOC_003213,CBRE_00156,Tenant Correspondence,CBRE_00156_Tenant_Correspondence_5.docx,docx,1.36,2021-05-10,2023-01-09,Archived,Confidential,"general, property, management",False,False,
DOC_003214,CBRE_00156,Market Analysis,CBRE_00156_Market_Analysis_1.pptx,pptx,4.32,2020-02-02,2024-06-02,Draft,Internal,"general, property, management",False,False,
DOC_003215,CBRE_00156,Environmental Report,CBRE_00156_Environmental_Report_1.pdf,pdf,4.33,2023-06-13,2024-08-05,Draft,Internal,"general, property, management",False,False,
DOC_003216,CBRE_00157,Lease Agreement,CBRE_00157_Lease_Agreement_1.pdf,pdf,2.25,2024-11-15,2023-11-14,Draft,Internal,"rent, term, renewal, escalation, cam",True,True,2026-08-03
DOC_003217,CBRE_00157,Lease Agreement,CBRE_00157_Lease_Agreement_2.pdf,pdf,4.68,2022-07-31,2023-05-22,Active,Confidential,"rent, term, renewal, escalation, cam",True,True,2026-07-02
DOC_003218,CBRE_00157,Property Inspection Report,CBRE_00157_Property_Inspection_Report_1.pdf,pdf,3.21,2022-02-07,2024-07-14,Active,Public,"hvac, roof, structural, safety, code",False,False,
DOC_003219,CBRE_00157,Property Inspection Report,CBRE_00157_Property_Inspection_Report_2.pdf,pdf,0.34,2021-03-22,2023-09-13,Active,Internal,"hvac, roof, structural, safety, code",False,False,
DOC_003220,CBRE_00157,Financial Statement,CBRE_00157_Financial_Statement_1.xlsx,xlsx,2.82,2020-01-15,2023-06-25,Draft,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003221,CBRE_00157,Financial Statement,CBRE_00157_Financial_Statement_2.xlsx,xlsx,4.09,2024-02-24,2023-03-18,Draft,Public,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003222,CBRE_00157,Financial Statement,CBRE_00157_Financial_Statement_3.xlsx,xlsx,3.72,2020-12-31,2023-03-01,Active,Confidential,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003223,CBRE_00157,Energy Audit,CBRE_00157_Energy_Audit_1.pdf,pdf,3.44,2023-01-03,2024-05-01,Active,Internal,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_003224,CBRE_00157,Appraisal Report,CBRE_00157_Appraisal_Report_1.pdf,pdf,2.08,2023-12-08,2023-04-11,Archived,Internal,"value, comparables, market, highest best use, cap rate",False,False,
DOC_003225,CBRE_00157,Insurance Policy,CBRE_00157_Insurance_Policy_1.pdf,pdf,0.84,2023-04-21,2023-03-11,Active,Confidential,"general, property, management",True,True,2027-10-06
DOC_003226,CBRE_00157,Maintenance Log,CBRE_00157_Maintenance_Log_1.csv,csv,3.82,2020-02-12,2023-10-08,Active,Internal,"general, property, management",False,False,
DOC_003227,CBRE_00157,Maintenance Log,CBRE_00157_Maintenance_Log_2.csv,csv,3.46,2022-03-11,2023-04-03,Draft,Internal,"general, property, management",False,False,
DOC_003228,CBRE_00157,Maintenance Log,CBRE_00157_Maintenance_Log_3.csv,csv,3.02,2023-03-17,2024-01-27,Active,Internal,"general, property, management",False,False,
DOC_003229,CBRE_00157,Maintenance Log,CBRE_00157_Maintenance_Log_4.csv,csv,2.36,2020-12-14,2024-04-08,Active,Confidential,"general, property, management",False,False,
DOC_003230,CBRE_00157,Maintenance Log,CBRE_00157_Maintenance_Log_5.csv,csv,0.64,2021-08-10,2024-11-17,Active,Internal,"general, property, management",False,False,
DOC_003231,CBRE_00157,Maintenance Log,CBRE_00157_Maintenance_Log_6.csv,csv,1.27,2020-10-17,2023-11-02,Draft,Internal,"general, property, management",False,False,
DOC_003232,CBRE_00157,Maintenance Log,CBRE_00157_Maintenance_Log_7.csv,csv,4.73,2023-06-10,2023-08-15,Draft,Internal,"general, property, management",False,False,
DOC_003233,CBRE_00157,Maintenance Log,CBRE_00157_Maintenance_Log_8.csv,csv,0.42,2023-05-19,2023-11-04,Active,Confidential,"general, property, management",False,False,
DOC_003234,CBRE_00157,Maintenance Log,CBRE_00157_Maintenance_Log_9.csv,csv,3.05,2023-10-04,2023-12-07,Draft,Public,"general, property, management",False,False,
DOC_003235,CBRE_00157,Tenant Correspondence,CBRE_00157_Tenant_Correspondence_1.docx,docx,0.92,2024-09-22,2023-07-02,Active,Confidential,"general, property, management",False,False,
DOC_003236,CBRE_00157,Tenant Correspondence,CBRE_00157_Tenant_Correspondence_2.docx,docx,4.98,2023-05-23,2023-09-24,Active,Confidential,"general, property, management",False,False,
DOC_003237,CBRE_00157,Tenant Correspondence,CBRE_00157_Tenant_Correspondence_3.docx,docx,1.47,2022-12-18,2024-07-08,Active,Internal,"general, property, management",False,False,
DOC_003238,CBRE_00157,Market Analysis,CBRE_00157_Market_Analysis_1.pptx,pptx,3.05,2020-04-01,2024-04-02,Active,Confidential,"general, property, management",False,False,
DOC_003239,CBRE_00157,Environmental Report,CBRE_00157_Environmental_Report_1.pdf,pdf,2.72,2020-02-11,2023-08-21,Draft,Public,"general, property, management",False,False,
DOC_003240,CBRE_00158,Lease Agreement,CBRE_00158_Lease_Agreement_1.pdf,pdf,2.36,2020-11-24,2023-01-11,Draft,Confidential,"rent, term, renewal, escalation, cam",True,True,2027-10-23
DOC_003241,CBRE_00158,Property Inspection Report,CBRE_00158_Property_Inspection_Report_1.pdf,pdf,0.65,2021-12-12,2024-01-12,Active,Internal,"hvac, roof, structural, safety, code",False,False,
DOC_003242,CBRE_00158,Financial Statement,CBRE_00158_Financial_Statement_1.xlsx,xlsx,1.75,2023-06-20,2023-06-11,Draft,Confidential,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003243,CBRE_00158,Financial Statement,CBRE_00158_Financial_Statement_2.xlsx,xlsx,4.78,2022-01-19,2023-03-17,Active,Confidential,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003244,CBRE_00158,Financial Statement,CBRE_00158_Financial_Statement_3.xlsx,xlsx,1.09,2020-06-27,2023-11-01,Active,Confidential,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003245,CBRE_00158,Energy Audit,CBRE_00158_Energy_Audit_1.pdf,pdf,1.87,2021-04-14,2023-01-01,Archived,Internal,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_003246,CBRE_00158,Appraisal Report,CBRE_00158_Appraisal_Report_1.pdf,pdf,4.23,2022-04-06,2024-09-19,Active,Internal,"value, comparables, market, highest best use, cap rate",False,False,
DOC_003247,CBRE_00158,Insurance Policy,CBRE_00158_Insurance_Policy_1.pdf,pdf,4.34,2020-01-18,2024-02-22,Active,Internal,"general, property, management",True,True,2026-08-01
DOC_003248,CBRE_00158,Maintenance Log,CBRE_00158_Maintenance_Log_1.csv,csv,4.16,2023-04-12,2024-10-04,Active,Internal,"general, property, management",False,False,
DOC_003249,CBRE_00158,Maintenance Log,CBRE_00158_Maintenance_Log_2.csv,csv,1.96,2024-01-06,2023-02-14,Draft,Internal,"general, property, management",False,False,
DOC_003250,CBRE_00158,Maintenance Log,CBRE_00158_Maintenance_Log_3.csv,csv,4.39,2020-07-06,2024-06-30,Active,Public,"general, property, management",False,False,
DOC_003251,CBRE_00158,Maintenance Log,CBRE_00158_Maintenance_Log_4.csv,csv,4.26,2023-09-11,2024-04-21,Active,Confidential,"general, property, management",False,False,
DOC_003252,CBRE_00158,Maintenance Log,CBRE_00158_Maintenance_Log_5.csv,csv,3.0,2024-06-29,2023-09-17,Active,Public,"general, property, management",False,False,
DOC_003253,CBRE_00158,Tenant Correspondence,CBRE_00158_Tenant_Correspondence_1.docx,docx,0.6,2023-07-31,2024-12-30,Archived,Internal,"general, property, management",False,False,
DOC_003254,CBRE_00158,Tenant Correspondence,CBRE_00158_Tenant_Correspondence_2.docx,docx,2.76,2022-07-05,2023-05-26,Archived,Internal,"general, property, management",False,False,
DOC_003255,CBRE_00158,Tenant Correspondence,CBRE_00158_Tenant_Correspondence_3.docx,docx,4.29,2022-04-28,2024-05-22,Archived,Public,"general, property, management",False,False,
DOC_003256,CBRE_00158,Tenant Correspondence,CBRE_00158_Tenant_Correspondence_4.docx,docx,2.77,2020-08-22,2024-06-05,Active,Internal,"general, property, management",False,False,
DOC_003257,CBRE_00158,Market Analysis,CBRE_00158_Market_Analysis_1.pptx,pptx,3.67,2024-09-06,2023-03-23,Active,Confidential,"general, property, management",False,False,
DOC_003258,CBRE_00158,Environmental Report,CBRE_00158_Environmental_Report_1.pdf,pdf,0.59,2023-03-05,2024-09-22,Active,Internal,"general, property, management",False,False,
DOC_003259,CBRE_00159,Lease Agreement,CBRE_00159_Lease_Agreement_1.pdf,pdf,2.32,2020-08-10,2023-06-07,Active,Internal,"rent, term, renewal, escalation, cam",True,True,2026-11-07
DOC_003260,CBRE_00159,Lease Agreement,CBRE_00159_Lease_Agreement_2.pdf,pdf,1.32,2020-02-25,2024-04-13,Active,Confidential,"rent, term, renewal, escalation, cam",True,True,2026-08-15
DOC_003261,CBRE_00159,Lease Agreement,CBRE_00159_Lease_Agreement_3.pdf,pdf,1.12,2023-05-07,2023-03-29,Draft,Internal,"rent, term, renewal, escalation, cam",True,True,2026-03-22
DOC_003262,CBRE_00159,Property Inspection Report,CBRE_00159_Property_Inspection_Report_1.pdf,pdf,3.31,2020-10-06,2023-02-06,Active,Confidential,"hvac, roof, structural, safety, code",False,False,
DOC_003263,CBRE_00159,Property Inspection Report,CBRE_00159_Property_Inspection_Report_2.pdf,pdf,3.43,2024-05-10,2023-07-17,Active,Internal,"hvac, roof, structural, safety, code",False,False,
DOC_003264,CBRE_00159,Financial Statement,CBRE_00159_Financial_Statement_1.xlsx,xlsx,4.22,2020-03-29,2023-11-03,Active,Public,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003265,CBRE_00159,Financial Statement,CBRE_00159_Financial_Statement_2.xlsx,xlsx,2.3,2023-08-14,2023-05-26,Active,Public,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003266,CBRE_00159,Energy Audit,CBRE_00159_Energy_Audit_1.pdf,pdf,4.4,2022-03-07,2024-12-04,Archived,Public,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_003267,CBRE_00159,Appraisal Report,CBRE_00159_Appraisal_Report_1.pdf,pdf,3.95,2021-03-20,2024-02-29,Active,Public,"value, comparables, market, highest best use, cap rate",False,False,
DOC_003268,CBRE_00159,Insurance Policy,CBRE_00159_Insurance_Policy_1.pdf,pdf,2.46,2021-08-04,2023-12-08,Active,Internal,"general, property, management",True,True,2026-09-03
DOC_003269,CBRE_00159,Maintenance Log,CBRE_00159_Maintenance_Log_1.csv,csv,4.45,2024-07-16,2023-04-26,Active,Internal,"general, property, management",False,False,
DOC_003270,CBRE_00159,Maintenance Log,CBRE_00159_Maintenance_Log_2.csv,csv,3.34,2023-05-02,2023-06-29,Draft,Public,"general, property, management",False,False,
DOC_003271,CBRE_00159,Maintenance Log,CBRE_00159_Maintenance_Log_3.csv,csv,2.55,2023-03-01,2024-02-05,Archived,Public,"general, property, management",False,False,
DOC_003272,CBRE_00159,Maintenance Log,CBRE_00159_Maintenance_Log_4.csv,csv,4.09,2023-12-02,2024-07-05,Active,Public,"general, property, management",False,False,
DOC_003273,CBRE_00159,Maintenance Log,CBRE_00159_Maintenance_Log_5.csv,csv,4.86,2021-03-30,2023-07-28,Draft,Internal,"general, property, management",False,False,
DOC_003274,CBRE_00159,Maintenance Log,CBRE_00159_Maintenance_Log_6.csv,csv,2.58,2021-02-27,2023-06-27,Draft,Confidential,"general, property, management",False,False,
DOC_003275,CBRE_00159,Tenant Correspondence,CBRE_00159_Tenant_Correspondence_1.docx,docx,3.94,2024-06-17,2023-10-07,Active,Internal,"general, property, management",False,False,
DOC_003276,CBRE_00159,Tenant Correspondence,CBRE_00159_Tenant_Correspondence_2.docx,docx,4.15,2024-10-12,2024-05-23,Active,Public,"general, property, management",False,False,
DOC_003277,CBRE_00159,Tenant Correspondence,CBRE_00159_Tenant_Correspondence_3.docx,docx,0.14,2024-04-01,2023-01-29,Active,Confidential,"general, property, management",False,False,
DOC_003278,CBRE_00159,Market Analysis,CBRE_00159_Market_Analysis_1.pptx,pptx,2.17,2020-08-16,2024-02-13,Active,Confidential,"general, property, management",False,False,
